stage	generator_slug	generator	model_id	variant	variant_label	trait	behavior_metric	n	r	abs_r
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	section_words_mean	50	0.024565025358732326	0.024565025358732326
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	section_words_sd	50	0.15356628765868668	0.15356628765868668
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_EX_mean	section_words_cv	50	0.15381708012600603	0.15381708012600603
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	total_words	50	0.12765170047562596	0.12765170047562596
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	unique_word_rate	50	-0.07940481253189555	0.07940481253189555
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	first_person_rate_per_1k	50	-0.14544829292427072	0.14544829292427072
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	we_rate_per_1k	50	-0.03951779355799975	0.03951779355799975
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	social_word_rate_per_1k	50	0.1009545043651004	0.1009545043651004
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	exclamation_rate_per_1k	50		
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	question_rate_per_1k	50	0.15375891733402824	0.15375891733402824
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	section_count	50	-0.013735551971808799	0.013735551971808799
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	section_words_mean	50	0.15680618212060182	0.15680618212060182
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	section_words_sd	50	0.1968099770944235	0.1968099770944235
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_A_mean	section_words_cv	50	0.05608761132231884	0.05608761132231884
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	total_words	50	0.1279716555253173	0.1279716555253173
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	unique_word_rate	50	0.0748392425644662	0.0748392425644662
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	first_person_rate_per_1k	50	0.052387580235967006	0.052387580235967006
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	we_rate_per_1k	50	-0.2398735033301594	0.2398735033301594
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	social_word_rate_per_1k	50	-0.09054485913346257	0.09054485913346257
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	exclamation_rate_per_1k	50		
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	question_rate_per_1k	50	0.0070483333213426334	0.0070483333213426334
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	section_count	50	0.1431914939512914	0.1431914939512914
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	section_words_mean	50	-0.06264864743539798	0.06264864743539798
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	section_words_sd	50	-0.026512872039086408	0.026512872039086408
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_C_mean	section_words_cv	50	0.09893217320132262	0.09893217320132262
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	total_words	50	-0.04586123529925065	0.04586123529925065
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	unique_word_rate	50	0.1491136467547166	0.1491136467547166
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	first_person_rate_per_1k	50	-0.05939396154400003	0.05939396154400003
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	we_rate_per_1k	50	-0.24616681212587338	0.24616681212587338
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	social_word_rate_per_1k	50	-0.06139638249126207	0.06139638249126207
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	exclamation_rate_per_1k	50		
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	question_rate_per_1k	50	0.17223369375661507	0.17223369375661507
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	section_count	50	-0.07644528622029148	0.07644528622029148
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	section_words_mean	50	0.008474089109721378	0.008474089109721378
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	section_words_sd	50	0.16838213531881732	0.16838213531881732
lsi	minimax_m27	MiniMax M2.7	minimax/minimax-m2.7	psych	psychometric_only	HEXACO_OP_mean	section_words_cv	50	0.0797187477675349	0.0797187477675349
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	total_words	50	0.14165511313588072	0.14165511313588072
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	unique_word_rate	50	-0.1763367821405166	0.1763367821405166
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	first_person_rate_per_1k	50	-0.12666653639370604	0.12666653639370604
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	we_rate_per_1k	50	0.1698048808093739	0.1698048808093739
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	social_word_rate_per_1k	50	0.2057939131396606	0.2057939131396606
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	question_rate_per_1k	50	0.000987014651989266	0.000987014651989266
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	section_count	50	-0.20368616966518915	0.20368616966518915
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_mean	50	0.2524819053139375	0.2524819053139375
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_sd	50	0.05450348941781803	0.05450348941781803
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_cv	50	-0.18634623208441542	0.18634623208441542
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	total_words	50	0.30601513795806584	0.30601513795806584
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	unique_word_rate	50	-0.34667029315416253	0.34667029315416253
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	first_person_rate_per_1k	50	0.19567742657026427	0.19567742657026427
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	we_rate_per_1k	50	0.3973428396655782	0.3973428396655782
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	social_word_rate_per_1k	50	0.15474879155011353	0.15474879155011353
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	question_rate_per_1k	50	0.26022080835544753	0.26022080835544753
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	section_count	50	0.07110755925386332	0.07110755925386332
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	section_words_mean	50	0.2242919102582432	0.2242919102582432
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	section_words_sd	50	0.31468379885704534	0.31468379885704534
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_E_mean	section_words_cv	50	0.07953906499028017	0.07953906499028017
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	total_words	50	0.01592350984423897	0.01592350984423897
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	unique_word_rate	50	0.006176599518021665	0.006176599518021665
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	first_person_rate_per_1k	50	-0.12865357158568339	0.12865357158568339
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	we_rate_per_1k	50	0.2579137558044209	0.2579137558044209
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	social_word_rate_per_1k	50	0.06080009193090226	0.06080009193090226
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	question_rate_per_1k	50	0.07931087104402643	0.07931087104402643
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	section_count	50	-0.07632630900643118	0.07632630900643118
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_mean	50	0.06202147692397809	0.06202147692397809
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_sd	50	-0.02675926720161216	0.02675926720161216
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_cv	50	-0.08067664152687003	0.08067664152687003
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	total_words	50	0.2183189721396514	0.2183189721396514
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	unique_word_rate	50	-0.23247533599063772	0.23247533599063772
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	first_person_rate_per_1k	50	0.18292736051608977	0.18292736051608977
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	we_rate_per_1k	50	0.022616623062002232	0.022616623062002232
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	social_word_rate_per_1k	50	0.18542934714219883	0.18542934714219883
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	question_rate_per_1k	50	0.05712119924507101	0.05712119924507101
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	section_count	50	-0.06843307534703084	0.06843307534703084
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	section_words_mean	50	0.2252635044101412	0.2252635044101412
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	section_words_sd	50	0.26023403398395223	0.26023403398395223
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_A_mean	section_words_cv	50	0.05483359008066308	0.05483359008066308
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	total_words	50	-0.032962628883556055	0.032962628883556055
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	unique_word_rate	50	0.041614874821385935	0.041614874821385935
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	first_person_rate_per_1k	50	-0.11712872574867048	0.11712872574867048
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	we_rate_per_1k	50	-0.22052035753188032	0.22052035753188032
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	social_word_rate_per_1k	50	0.04425747420822109	0.04425747420822109
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	question_rate_per_1k	50	0.1510047749895584	0.1510047749895584
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	section_count	50	-0.07829051992553414	0.07829051992553414
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	section_words_mean	50	0.03397893585494559	0.03397893585494559
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	section_words_sd	50	0.02004398310842224	0.02004398310842224
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_C_mean	section_words_cv	50	-0.12548427271010099	0.12548427271010099
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	total_words	50	0.03960871308760331	0.03960871308760331
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	unique_word_rate	50	0.032491012624399906	0.032491012624399906
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	first_person_rate_per_1k	50	-0.06981262464711444	0.06981262464711444
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	we_rate_per_1k	50	0.04400326781966576	0.04400326781966576
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	social_word_rate_per_1k	50	-0.004114199030608627	0.004114199030608627
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	question_rate_per_1k	50	0.09672021011350058	0.09672021011350058
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	section_count	50	-0.09092629550631329	0.09092629550631329
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_mean	50	0.09316265549668175	0.09316265549668175
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_sd	50	0.052248191321044614	0.052248191321044614
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_cv	50	-0.06887948480597393	0.06887948480597393
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	total_words	50	-0.11085085477828995	0.11085085477828995
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	unique_word_rate	50	0.14860293028375243	0.14860293028375243
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	first_person_rate_per_1k	50	-0.29727616436054144	0.29727616436054144
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	we_rate_per_1k	50	-0.09317769149234334	0.09317769149234334
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	social_word_rate_per_1k	50	0.22685855949330583	0.22685855949330583
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	question_rate_per_1k	50	0.01479816208951116	0.01479816208951116
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	section_count	50	-0.1354635714153768	0.1354635714153768
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	section_words_mean	50	0.027237129455550464	0.027237129455550464
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	section_words_sd	50	0.0030599545235689704	0.0030599545235689704
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_HH_mean	section_words_cv	50	-0.08430675777836401	0.08430675777836401
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	total_words	50	-0.03561111926906038	0.03561111926906038
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	unique_word_rate	50	-0.06400028502946309	0.06400028502946309
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	first_person_rate_per_1k	50	0.08755563152693503	0.08755563152693503
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	we_rate_per_1k	50	-0.1254113052667551	0.1254113052667551
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	social_word_rate_per_1k	50	-0.08942104492269512	0.08942104492269512
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	question_rate_per_1k	50	-0.09963397403349573	0.09963397403349573
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	section_count	50	0.1821945823182507	0.1821945823182507
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	section_words_mean	50	-0.15037365338755215	0.15037365338755215
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	section_words_sd	50	-0.12357775520965579	0.12357775520965579
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_E_mean	section_words_cv	50	0.1072382021446792	0.1072382021446792
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	total_words	50	-8.17783888338027e-05	8.17783888338027e-05
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	unique_word_rate	50	0.24350892630914206	0.24350892630914206
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	first_person_rate_per_1k	50	-0.18124182636348865	0.18124182636348865
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	we_rate_per_1k	50	0.331262465731048	0.331262465731048
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	social_word_rate_per_1k	50	0.17382215098651968	0.17382215098651968
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	question_rate_per_1k	50	0.37960718350640016	0.37960718350640016
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	section_count	50	0.043910929195779665	0.043910929195779665
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	section_words_mean	50	-0.024849679375423307	0.024849679375423307
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	section_words_sd	50	-0.1603102448470861	0.1603102448470861
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_EX_mean	section_words_cv	50	-0.1033931362485765	0.1033931362485765
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	total_words	50	-0.05436759142345456	0.05436759142345456
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	unique_word_rate	50	0.0461341846695804	0.0461341846695804
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	first_person_rate_per_1k	50	-0.14217002827653877	0.14217002827653877
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	we_rate_per_1k	50	0.11363730676584148	0.11363730676584148
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	social_word_rate_per_1k	50	0.10000499931800953	0.10000499931800953
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	exclamation_rate_per_1k	50		
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	question_rate_per_1k	50	0.13036877339670103	0.13036877339670103
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	section_count	50	-0.06901076436532319	0.06901076436532319
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	section_words_mean	50	0.007575597579918812	0.007575597579918812
lsi	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	section_words_sd	50	-0.14528113320610891	0.14528113320610891
